cell_type_tumor,sample,0
B cell dividing,Guo_Zhang_2018_P1010_TTC,0
B cell dividing,Guo_Zhang_2018_P1010_TTH,0
B cell dividing,Guo_Zhang_2018_P1010_TTR,0
B cell dividing,Guo_Zhang_2018_P1010_TTY,0
B cell dividing,Guo_Zhang_2018_P1118_TTC,0
B cell dividing,Guo_Zhang_2018_P1118_TTH,0
B cell dividing,Guo_Zhang_2018_P1120_TTC,0
B cell dividing,Guo_Zhang_2018_P1120_TTH,0
B cell dividing,Guo_Zhang_2018_P1120_TTR,0
B cell dividing,Guo_Zhang_2018_P1120_TTY,0
B cell dividing,Guo_Zhang_2018_P1202_TTC,0
B cell dividing,Guo_Zhang_2018_P1202_TTH,0
B cell dividing,Guo_Zhang_2018_P1202_TTR,0
B cell dividing,Guo_Zhang_2018_P1202_TTY,0
B cell dividing,Guo_Zhang_2018_P1208_TTC,0
B cell dividing,Guo_Zhang_2018_P1208_TTH,0
B cell dividing,Guo_Zhang_2018_P1219_TTC,0
B cell dividing,Guo_Zhang_2018_P1219_TTH,0
B cell dividing,Guo_Zhang_2018_P1219_TTY,0
B cell dividing,He_Fan_2021_LUAD1,0
B cell dividing,He_Fan_2021_LUAD2,1
B cell dividing,He_Fan_2021_LUAD3,1
B cell dividing,He_Fan_2021_LUAD4,0
B cell dividing,He_Fan_2021_LUAD5,4
B cell dividing,Kim_Lee_2020_LUNG_T06,0
B cell dividing,Kim_Lee_2020_LUNG_T08,2
B cell dividing,Kim_Lee_2020_LUNG_T09,2
B cell dividing,Kim_Lee_2020_LUNG_T18,0
B cell dividing,Kim_Lee_2020_LUNG_T19,3
B cell dividing,Kim_Lee_2020_LUNG_T20,0
B cell dividing,Kim_Lee_2020_LUNG_T25,31
B cell dividing,Kim_Lee_2020_LUNG_T30,0
B cell dividing,Kim_Lee_2020_LUNG_T34,0
B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1A,0
B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1B,0
B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1C,0
B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2A,0
B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT2B,1
B cell dividing,Lambrechts_Thienpont_2018_6149v1_BT1249,0
B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1295,2
B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1296,0
B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1297,0
B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1298,0
B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1299,1
B cell dividing,Lambrechts_Thienpont_2018_6149v2_BT1300,3
B cell dividing,Lambrechts_Thienpont_2018_6653_BT1375,0
B cell dividing,Lambrechts_Thienpont_2018_6653_BT1376,0
B cell dividing,Lambrechts_Thienpont_2018_6653_BT1377,0
B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0
B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
B cell dividing,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0
B cell dividing,Laughney_Massague_2020_GSM3516662,0
B cell dividing,Laughney_Massague_2020_GSM3516663,0
B cell dividing,Laughney_Massague_2020_GSM3516667,0
B cell dividing,Laughney_Massague_2020_GSM3516669,0
B cell dividing,Laughney_Massague_2020_GSM3516670,0
B cell dividing,Laughney_Massague_2020_GSM3516672,6
B cell dividing,Laughney_Massague_2020_GSM3516674,0
B cell dividing,Leader_Merad_2021_311,1
B cell dividing,Leader_Merad_2021_313,2
B cell dividing,Leader_Merad_2021_317,3
B cell dividing,Leader_Merad_2021_318,6
B cell dividing,Leader_Merad_2021_324,0
B cell dividing,Leader_Merad_2021_326,0
B cell dividing,Leader_Merad_2021_328,3
B cell dividing,Leader_Merad_2021_332,0
B cell dividing,Leader_Merad_2021_334,0
B cell dividing,Leader_Merad_2021_336,0
B cell dividing,Leader_Merad_2021_340,2
B cell dividing,Leader_Merad_2021_342,0
B cell dividing,Leader_Merad_2021_38,16
B cell dividing,Leader_Merad_2021_40,0
B cell dividing,Leader_Merad_2021_42,0
B cell dividing,Leader_Merad_2021_43,1
B cell dividing,Leader_Merad_2021_45,1
B cell dividing,Leader_Merad_2021_47,0
B cell dividing,Leader_Merad_2021_48,0
B cell dividing,Leader_Merad_2021_51,0
B cell dividing,Leader_Merad_2021_52,7
B cell dividing,Leader_Merad_2021_53,3
B cell dividing,Leader_Merad_2021_57,0
B cell dividing,Leader_Merad_2021_58,2
B cell dividing,Leader_Merad_2021_59,0
B cell dividing,Leader_Merad_2021_62,1
B cell dividing,Leader_Merad_2021_95,1
B cell dividing,Leader_Merad_2021_97,0
B cell dividing,Leader_Merad_2021_99,1
B cell dividing,Leader_Merad_2021_103,0
B cell dividing,Leader_Merad_2021_107,0
B cell dividing,Leader_Merad_2021_111,0
B cell dividing,Leader_Merad_2021_116,0
B cell dividing,Leader_Merad_2021_297,2
B cell dividing,Leader_Merad_2021_298,0
B cell dividing,Leader_Merad_2021_344,0
B cell dividing,Leader_Merad_2021_398,5
B cell dividing,Leader_Merad_2021_414,0
B cell dividing,Leader_Merad_2021_415,1
B cell dividing,Leader_Merad_2021_448,6
B cell dividing,Leader_Merad_2021_452,0
B cell dividing,Leader_Merad_2021_456,3
B cell dividing,Leader_Merad_2021_460,6
B cell dividing,Leader_Merad_2021_464,8
B cell dividing,Leader_Merad_2021_468,5
B cell dividing,Leader_Merad_2021_472,3
B cell dividing,Leader_Merad_2021_481,1
B cell dividing,Leader_Merad_2021_851,6
B cell dividing,Maynard_Bivona_2020_LT_S66,0
B cell dividing,UKIM-V-2_P4_tumor_primary,1
B cell dividing,UKIM-V-2_P5_tumor_primary,0
B cell dividing,UKIM-V-2_P6_tumor_primary,1
B cell dividing,UKIM-V-2_P8_tumor_primary,0
B cell dividing,UKIM-V-2_P9_tumor_primary,5
B cell dividing,UKIM-V-2_P10_tumor_primary,0
B cell dividing,UKIM-V-2_P13_tumor_primary,0
B cell dividing,UKIM-V-2_P14_tumor_primary,1
B cell dividing,UKIM-V-2_P16_tumor_primary,0
B cell dividing,UKIM-V-2_P17_tumor_primary,4
B cell dividing,UKIM-V_P1_tumor_primary,0
B cell dividing,UKIM-V_P2_tumor_primary,4
B cell dividing,UKIM-V_P3_tumor_primary,0
B cell dividing,Zilionis_Klein_2019_p1t1,0
B cell dividing,Zilionis_Klein_2019_p1t2,0
B cell dividing,Zilionis_Klein_2019_p1t3,0
B cell dividing,Zilionis_Klein_2019_p1t4,0
B cell dividing,Zilionis_Klein_2019_p4t1,0
B cell dividing,Zilionis_Klein_2019_p4t2,0
B cell dividing,Zilionis_Klein_2019_p4t3,0
B cell dividing,Zilionis_Klein_2019_p6t1,2
B cell dividing,Zilionis_Klein_2019_p6t2,0
Ciliated,Chen_Zhang_2020_NSCLC-1,0
Ciliated,Chen_Zhang_2020_NSCLC-2,0
Ciliated,Chen_Zhang_2020_NSCLC-3,5
Ciliated,Chen_Zhang_2020_NSCLC-6,41
Ciliated,Chen_Zhang_2020_NSCLC-7,0
Ciliated,Chen_Zhang_2020_NSCLC-11,23
Ciliated,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
Ciliated,Goveia_Carmeliet_2020_patient_40_tumor_primary,9
Ciliated,Goveia_Carmeliet_2020_patient_41_tumor_primary,19
Ciliated,Goveia_Carmeliet_2020_patient_42_tumor_primary,0
Ciliated,Goveia_Carmeliet_2020_patient_45_tumor_primary,4
Ciliated,Goveia_Carmeliet_2020_patient_46_tumor_primary,13
Ciliated,Goveia_Carmeliet_2020_patient_50_tumor_primary,1
Ciliated,Guo_Zhang_2018_P0616A_TTC,0
Ciliated,Guo_Zhang_2018_P0616A_TTH,0
Ciliated,Guo_Zhang_2018_P0616A_TTR,0
Ciliated,Guo_Zhang_2018_P0616A_TTY,0
Ciliated,Guo_Zhang_2018_P0616P_TTC,0
Ciliated,Guo_Zhang_2018_P0616P_TTH,0
Ciliated,Guo_Zhang_2018_P0706_TTC,0
Ciliated,Guo_Zhang_2018_P0706_TTH,0
Ciliated,Guo_Zhang_2018_P0706_TTR,0
Ciliated,Guo_Zhang_2018_P0706_TTY,0
Ciliated,Guo_Zhang_2018_P1010_TTC,0
Ciliated,Guo_Zhang_2018_P1010_TTH,0
Ciliated,Guo_Zhang_2018_P1010_TTR,0
Ciliated,Guo_Zhang_2018_P1010_TTY,0
Ciliated,Guo_Zhang_2018_P1118_TTC,0
Ciliated,Guo_Zhang_2018_P1118_TTH,0
Ciliated,Guo_Zhang_2018_P1120_TTC,0
Ciliated,Guo_Zhang_2018_P1120_TTH,0
Ciliated,Guo_Zhang_2018_P1120_TTR,0
Ciliated,Guo_Zhang_2018_P1120_TTY,0
Ciliated,Guo_Zhang_2018_P1202_TTC,0
Ciliated,Guo_Zhang_2018_P1202_TTH,0
Ciliated,Guo_Zhang_2018_P1202_TTR,1
Ciliated,Guo_Zhang_2018_P1202_TTY,0
Ciliated,Guo_Zhang_2018_P1208_TTC,0
Ciliated,Guo_Zhang_2018_P1208_TTH,0
Ciliated,Guo_Zhang_2018_P1219_TTC,0
Ciliated,Guo_Zhang_2018_P1219_TTH,0
Ciliated,Guo_Zhang_2018_P1219_TTY,0
Ciliated,He_Fan_2021_LUAD1,30
Ciliated,He_Fan_2021_LUAD2,67
Ciliated,He_Fan_2021_LUAD3,417
Ciliated,He_Fan_2021_LUAD4,148
Ciliated,He_Fan_2021_LUAD5,223
Ciliated,Kim_Lee_2020_LUNG_T06,6
Ciliated,Kim_Lee_2020_LUNG_T08,0
Ciliated,Kim_Lee_2020_LUNG_T09,1
Ciliated,Kim_Lee_2020_LUNG_T18,5
Ciliated,Kim_Lee_2020_LUNG_T19,10
Ciliated,Kim_Lee_2020_LUNG_T20,0
Ciliated,Kim_Lee_2020_LUNG_T25,7
Ciliated,Kim_Lee_2020_LUNG_T30,32
Ciliated,Kim_Lee_2020_LUNG_T34,3
Ciliated,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Ciliated,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Ciliated,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Ciliated,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Ciliated,Lambrechts_Thienpont_2018_6149v1_BT2B,1
Ciliated,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1296,2
Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1297,1
Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1298,11
Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1299,80
Ciliated,Lambrechts_Thienpont_2018_6149v2_BT1300,59
Ciliated,Lambrechts_Thienpont_2018_6653_BT1375,30
Ciliated,Lambrechts_Thienpont_2018_6653_BT1376,1
Ciliated,Lambrechts_Thienpont_2018_6653_BT1377,2
Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0
Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
Ciliated,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,0
Ciliated,Laughney_Massague_2020_GSM3516662,0
Ciliated,Laughney_Massague_2020_GSM3516663,5
Ciliated,Laughney_Massague_2020_GSM3516667,14
Ciliated,Laughney_Massague_2020_GSM3516669,3
Ciliated,Laughney_Massague_2020_GSM3516670,0
Ciliated,Laughney_Massague_2020_GSM3516672,4
Ciliated,Laughney_Massague_2020_GSM3516674,2
Ciliated,Leader_Merad_2021_311,111
Ciliated,Leader_Merad_2021_313,5
Ciliated,Leader_Merad_2021_317,44
Ciliated,Leader_Merad_2021_318,3
Ciliated,Leader_Merad_2021_324,3
Ciliated,Leader_Merad_2021_326,0
Ciliated,Leader_Merad_2021_328,5
Ciliated,Leader_Merad_2021_332,0
Ciliated,Leader_Merad_2021_334,0
Ciliated,Leader_Merad_2021_336,0
Ciliated,Leader_Merad_2021_340,0
Ciliated,Leader_Merad_2021_342,0
Ciliated,Leader_Merad_2021_38,28
Ciliated,Leader_Merad_2021_40,0
Ciliated,Leader_Merad_2021_42,0
Ciliated,Leader_Merad_2021_43,0
Ciliated,Leader_Merad_2021_45,1
Ciliated,Leader_Merad_2021_47,4
Ciliated,Leader_Merad_2021_48,3
Ciliated,Leader_Merad_2021_51,0
Ciliated,Leader_Merad_2021_52,0
Ciliated,Leader_Merad_2021_53,0
Ciliated,Leader_Merad_2021_57,3
Ciliated,Leader_Merad_2021_58,0
Ciliated,Leader_Merad_2021_59,0
Ciliated,Leader_Merad_2021_62,0
Ciliated,Leader_Merad_2021_95,3
Ciliated,Leader_Merad_2021_97,0
Ciliated,Leader_Merad_2021_99,0
Ciliated,Leader_Merad_2021_103,0
Ciliated,Leader_Merad_2021_107,0
Ciliated,Leader_Merad_2021_111,0
Ciliated,Leader_Merad_2021_116,0
Ciliated,Leader_Merad_2021_297,0
Ciliated,Leader_Merad_2021_298,0
Ciliated,Leader_Merad_2021_344,0
Ciliated,Leader_Merad_2021_398,0
Ciliated,Leader_Merad_2021_414,0
Ciliated,Leader_Merad_2021_415,4
Ciliated,Leader_Merad_2021_448,7
Ciliated,Leader_Merad_2021_452,8
Ciliated,Leader_Merad_2021_456,1
Ciliated,Leader_Merad_2021_460,5
Ciliated,Leader_Merad_2021_464,3
Ciliated,Leader_Merad_2021_468,6
Ciliated,Leader_Merad_2021_472,8
Ciliated,Leader_Merad_2021_481,0
Ciliated,Leader_Merad_2021_851,1
Ciliated,Maynard_Bivona_2020_LT_S66,7
Ciliated,UKIM-V-2_P4_tumor_primary,2
Ciliated,UKIM-V-2_P5_tumor_primary,9
Ciliated,UKIM-V-2_P6_tumor_primary,12
Ciliated,UKIM-V-2_P8_tumor_primary,1
Ciliated,UKIM-V-2_P9_tumor_primary,0
Ciliated,UKIM-V-2_P10_tumor_primary,40
Ciliated,UKIM-V-2_P13_tumor_primary,11
Ciliated,UKIM-V-2_P14_tumor_primary,25
Ciliated,UKIM-V-2_P16_tumor_primary,3
Ciliated,UKIM-V-2_P17_tumor_primary,7
Ciliated,UKIM-V_P1_tumor_primary,4
Ciliated,UKIM-V_P2_tumor_primary,11
Ciliated,UKIM-V_P3_tumor_primary,16
Ciliated,Zilionis_Klein_2019_p1t1,6
Ciliated,Zilionis_Klein_2019_p1t2,4
Ciliated,Zilionis_Klein_2019_p1t3,3
Ciliated,Zilionis_Klein_2019_p1t4,4
Ciliated,Zilionis_Klein_2019_p4t1,0
Ciliated,Zilionis_Klein_2019_p4t2,0
Ciliated,Zilionis_Klein_2019_p4t3,0
Ciliated,Zilionis_Klein_2019_p6t1,10
Ciliated,Zilionis_Klein_2019_p6t2,7
Club,Chen_Zhang_2020_NSCLC-1,0
Club,Chen_Zhang_2020_NSCLC-2,0
Club,Chen_Zhang_2020_NSCLC-3,1
Club,Chen_Zhang_2020_NSCLC-6,11
Club,Chen_Zhang_2020_NSCLC-7,1
Club,Chen_Zhang_2020_NSCLC-11,2
Club,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
Club,Goveia_Carmeliet_2020_patient_40_tumor_primary,1
Club,Goveia_Carmeliet_2020_patient_41_tumor_primary,5
Club,Goveia_Carmeliet_2020_patient_42_tumor_primary,0
Club,Goveia_Carmeliet_2020_patient_45_tumor_primary,0
Club,Goveia_Carmeliet_2020_patient_46_tumor_primary,3
Club,Goveia_Carmeliet_2020_patient_50_tumor_primary,0
Club,Guo_Zhang_2018_P0616A_TTC,0
Club,Guo_Zhang_2018_P0616A_TTH,0
Club,Guo_Zhang_2018_P0616A_TTR,0
Club,Guo_Zhang_2018_P0616A_TTY,0
Club,Guo_Zhang_2018_P0616P_TTC,0
Club,Guo_Zhang_2018_P0616P_TTH,0
Club,Guo_Zhang_2018_P0706_TTC,0
Club,Guo_Zhang_2018_P0706_TTH,0
Club,Guo_Zhang_2018_P0706_TTR,0
Club,Guo_Zhang_2018_P0706_TTY,0
Club,Guo_Zhang_2018_P1010_TTC,0
Club,Guo_Zhang_2018_P1010_TTH,0
Club,Guo_Zhang_2018_P1010_TTR,0
Club,Guo_Zhang_2018_P1010_TTY,0
Club,Guo_Zhang_2018_P1118_TTC,0
Club,Guo_Zhang_2018_P1118_TTH,0
Club,Guo_Zhang_2018_P1120_TTC,0
Club,Guo_Zhang_2018_P1120_TTH,0
Club,Guo_Zhang_2018_P1120_TTR,0
Club,Guo_Zhang_2018_P1120_TTY,0
Club,Guo_Zhang_2018_P1202_TTC,0
Club,Guo_Zhang_2018_P1202_TTH,0
Club,Guo_Zhang_2018_P1202_TTR,0
Club,Guo_Zhang_2018_P1202_TTY,0
Club,Guo_Zhang_2018_P1208_TTC,0
Club,Guo_Zhang_2018_P1208_TTH,0
Club,Guo_Zhang_2018_P1219_TTC,0
Club,Guo_Zhang_2018_P1219_TTH,0
Club,Guo_Zhang_2018_P1219_TTY,0
Club,He_Fan_2021_LUAD1,4
Club,He_Fan_2021_LUAD2,3
Club,He_Fan_2021_LUAD3,62
Club,He_Fan_2021_LUAD4,13
Club,He_Fan_2021_LUAD5,6
Club,Kim_Lee_2020_LUNG_T06,3
Club,Kim_Lee_2020_LUNG_T08,0
Club,Kim_Lee_2020_LUNG_T09,1
Club,Kim_Lee_2020_LUNG_T18,3
Club,Kim_Lee_2020_LUNG_T19,3
Club,Kim_Lee_2020_LUNG_T20,0
Club,Kim_Lee_2020_LUNG_T25,0
Club,Kim_Lee_2020_LUNG_T30,5
Club,Kim_Lee_2020_LUNG_T34,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Club,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Club,Lambrechts_Thienpont_2018_6149v1_BT2B,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Club,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Club,Lambrechts_Thienpont_2018_6149v2_BT1296,1
Club,Lambrechts_Thienpont_2018_6149v2_BT1297,0
Club,Lambrechts_Thienpont_2018_6149v2_BT1298,10
Club,Lambrechts_Thienpont_2018_6149v2_BT1299,47
Club,Lambrechts_Thienpont_2018_6149v2_BT1300,13
Club,Lambrechts_Thienpont_2018_6653_BT1375,11
Club,Lambrechts_Thienpont_2018_6653_BT1376,0
Club,Lambrechts_Thienpont_2018_6653_BT1377,0
Club,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0
Club,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
Club,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,1
Club,Laughney_Massague_2020_GSM3516662,0
Club,Laughney_Massague_2020_GSM3516663,1
Club,Laughney_Massague_2020_GSM3516667,16
Club,Laughney_Massague_2020_GSM3516669,0
Club,Laughney_Massague_2020_GSM3516670,0
Club,Laughney_Massague_2020_GSM3516672,2
Club,Laughney_Massague_2020_GSM3516674,0
Club,Leader_Merad_2021_311,29
Club,Leader_Merad_2021_313,3
Club,Leader_Merad_2021_317,49
Club,Leader_Merad_2021_318,5
Club,Leader_Merad_2021_324,0
Club,Leader_Merad_2021_326,0
Club,Leader_Merad_2021_328,1
Club,Leader_Merad_2021_332,0
Club,Leader_Merad_2021_334,0
Club,Leader_Merad_2021_336,0
Club,Leader_Merad_2021_340,1
Club,Leader_Merad_2021_342,0
Club,Leader_Merad_2021_38,7
Club,Leader_Merad_2021_40,0
Club,Leader_Merad_2021_42,0
Club,Leader_Merad_2021_43,1
Club,Leader_Merad_2021_45,0
Club,Leader_Merad_2021_47,6
Club,Leader_Merad_2021_48,15
Club,Leader_Merad_2021_51,5
Club,Leader_Merad_2021_52,1
Club,Leader_Merad_2021_53,0
Club,Leader_Merad_2021_57,14
Club,Leader_Merad_2021_58,0
Club,Leader_Merad_2021_59,0
Club,Leader_Merad_2021_62,14
Club,Leader_Merad_2021_95,4
Club,Leader_Merad_2021_97,0
Club,Leader_Merad_2021_99,2
Club,Leader_Merad_2021_103,0
Club,Leader_Merad_2021_107,2
Club,Leader_Merad_2021_111,1
Club,Leader_Merad_2021_116,0
Club,Leader_Merad_2021_297,0
Club,Leader_Merad_2021_298,0
Club,Leader_Merad_2021_344,1
Club,Leader_Merad_2021_398,0
Club,Leader_Merad_2021_414,0
Club,Leader_Merad_2021_415,0
Club,Leader_Merad_2021_448,19
Club,Leader_Merad_2021_452,17
Club,Leader_Merad_2021_456,10
Club,Leader_Merad_2021_460,15
Club,Leader_Merad_2021_464,16
Club,Leader_Merad_2021_468,15
Club,Leader_Merad_2021_472,16
Club,Leader_Merad_2021_481,0
Club,Leader_Merad_2021_851,0
Club,Maynard_Bivona_2020_LT_S66,8
Club,UKIM-V-2_P4_tumor_primary,1
Club,UKIM-V-2_P5_tumor_primary,1
Club,UKIM-V-2_P6_tumor_primary,8
Club,UKIM-V-2_P8_tumor_primary,0
Club,UKIM-V-2_P9_tumor_primary,1
Club,UKIM-V-2_P10_tumor_primary,11
Club,UKIM-V-2_P13_tumor_primary,1
Club,UKIM-V-2_P14_tumor_primary,8
Club,UKIM-V-2_P16_tumor_primary,1
Club,UKIM-V-2_P17_tumor_primary,2
Club,UKIM-V_P1_tumor_primary,0
Club,UKIM-V_P2_tumor_primary,2
Club,UKIM-V_P3_tumor_primary,7
Club,Zilionis_Klein_2019_p1t1,1
Club,Zilionis_Klein_2019_p1t2,1
Club,Zilionis_Klein_2019_p1t3,1
Club,Zilionis_Klein_2019_p1t4,1
Club,Zilionis_Klein_2019_p4t1,0
Club,Zilionis_Klein_2019_p4t2,0
Club,Zilionis_Klein_2019_p4t3,0
Club,Zilionis_Klein_2019_p6t1,3
Club,Zilionis_Klein_2019_p6t2,2
DC mature,Chen_Zhang_2020_NSCLC-1,1
DC mature,Chen_Zhang_2020_NSCLC-2,4
DC mature,Chen_Zhang_2020_NSCLC-3,5
DC mature,Chen_Zhang_2020_NSCLC-6,9
DC mature,Chen_Zhang_2020_NSCLC-7,6
DC mature,Chen_Zhang_2020_NSCLC-11,7
DC mature,Goveia_Carmeliet_2020_patient_32_tumor_primary,0
DC mature,Goveia_Carmeliet_2020_patient_40_tumor_primary,0
DC mature,Goveia_Carmeliet_2020_patient_41_tumor_primary,0
DC mature,Goveia_Carmeliet_2020_patient_42_tumor_primary,4
DC mature,Goveia_Carmeliet_2020_patient_45_tumor_primary,0
DC mature,Goveia_Carmeliet_2020_patient_46_tumor_primary,0
DC mature,Goveia_Carmeliet_2020_patient_50_tumor_primary,4
DC mature,Guo_Zhang_2018_P0616A_TTC,0
DC mature,Guo_Zhang_2018_P0616A_TTH,0
DC mature,Guo_Zhang_2018_P0616A_TTR,0
DC mature,Guo_Zhang_2018_P0616A_TTY,0
DC mature,Guo_Zhang_2018_P0616P_TTC,0
DC mature,Guo_Zhang_2018_P0616P_TTH,0
DC mature,Guo_Zhang_2018_P0706_TTC,0
DC mature,Guo_Zhang_2018_P0706_TTH,0
DC mature,Guo_Zhang_2018_P0706_TTR,0
DC mature,Guo_Zhang_2018_P0706_TTY,0
DC mature,Guo_Zhang_2018_P1010_TTC,0
DC mature,Guo_Zhang_2018_P1010_TTH,0
DC mature,Guo_Zhang_2018_P1010_TTR,0
DC mature,Guo_Zhang_2018_P1010_TTY,0
DC mature,Guo_Zhang_2018_P1118_TTC,0
DC mature,Guo_Zhang_2018_P1118_TTH,0
DC mature,Guo_Zhang_2018_P1120_TTC,0
DC mature,Guo_Zhang_2018_P1120_TTH,0
DC mature,Guo_Zhang_2018_P1120_TTR,0
DC mature,Guo_Zhang_2018_P1120_TTY,0
DC mature,Guo_Zhang_2018_P1202_TTC,0
DC mature,Guo_Zhang_2018_P1202_TTH,0
DC mature,Guo_Zhang_2018_P1202_TTR,0
DC mature,Guo_Zhang_2018_P1202_TTY,0
DC mature,Guo_Zhang_2018_P1208_TTC,0
DC mature,Guo_Zhang_2018_P1208_TTH,0
DC mature,Guo_Zhang_2018_P1219_TTC,0
DC mature,Guo_Zhang_2018_P1219_TTH,0
DC mature,Guo_Zhang_2018_P1219_TTY,0
DC mature,He_Fan_2021_LUAD1,22
DC mature,He_Fan_2021_LUAD2,62
DC mature,He_Fan_2021_LUAD3,36
DC mature,He_Fan_2021_LUAD4,24
DC mature,He_Fan_2021_LUAD5,75
DC mature,Kim_Lee_2020_LUNG_T06,9
DC mature,Kim_Lee_2020_LUNG_T08,11
DC mature,Kim_Lee_2020_LUNG_T09,13
DC mature,Kim_Lee_2020_LUNG_T18,6
DC mature,Kim_Lee_2020_LUNG_T19,22
DC mature,Kim_Lee_2020_LUNG_T20,15
DC mature,Kim_Lee_2020_LUNG_T25,11
DC mature,Kim_Lee_2020_LUNG_T30,19
DC mature,Kim_Lee_2020_LUNG_T34,3
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1A,2
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1B,2
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1C,3
DC mature,Lambrechts_Thienpont_2018_6149v1_BT2A,1
DC mature,Lambrechts_Thienpont_2018_6149v1_BT2B,2
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1249,0
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1295,2
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1296,2
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1297,1
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1298,0
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1299,2
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1300,1
DC mature,Lambrechts_Thienpont_2018_6653_BT1375,0
DC mature,Lambrechts_Thienpont_2018_6653_BT1376,1
DC mature,Lambrechts_Thienpont_2018_6653_BT1377,1
DC mature,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,6
DC mature,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,8
DC mature,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,16
DC mature,Laughney_Massague_2020_GSM3516662,0
DC mature,Laughney_Massague_2020_GSM3516663,6
DC mature,Laughney_Massague_2020_GSM3516667,4
DC mature,Laughney_Massague_2020_GSM3516669,1
DC mature,Laughney_Massague_2020_GSM3516670,0
DC mature,Laughney_Massague_2020_GSM3516672,7
DC mature,Laughney_Massague_2020_GSM3516674,0
DC mature,Leader_Merad_2021_311,2
DC mature,Leader_Merad_2021_313,31
DC mature,Leader_Merad_2021_317,8
DC mature,Leader_Merad_2021_318,15
DC mature,Leader_Merad_2021_324,3
DC mature,Leader_Merad_2021_326,7
DC mature,Leader_Merad_2021_328,8
DC mature,Leader_Merad_2021_332,3
DC mature,Leader_Merad_2021_334,1
DC mature,Leader_Merad_2021_336,0
DC mature,Leader_Merad_2021_340,17
DC mature,Leader_Merad_2021_342,1
DC mature,Leader_Merad_2021_38,21
DC mature,Leader_Merad_2021_40,11
DC mature,Leader_Merad_2021_42,2
DC mature,Leader_Merad_2021_43,11
DC mature,Leader_Merad_2021_45,7
DC mature,Leader_Merad_2021_47,15
DC mature,Leader_Merad_2021_48,6
DC mature,Leader_Merad_2021_51,5
DC mature,Leader_Merad_2021_52,4
DC mature,Leader_Merad_2021_53,1
DC mature,Leader_Merad_2021_57,0
DC mature,Leader_Merad_2021_58,6
DC mature,Leader_Merad_2021_59,2
DC mature,Leader_Merad_2021_62,3
DC mature,Leader_Merad_2021_95,15
DC mature,Leader_Merad_2021_97,6
DC mature,Leader_Merad_2021_99,0
DC mature,Leader_Merad_2021_103,0
DC mature,Leader_Merad_2021_107,0
DC mature,Leader_Merad_2021_111,2
DC mature,Leader_Merad_2021_116,0
