cell_type_tumor,sample,0
Ciliated,Laughney_Massague_2020_GSM3516669,3
Ciliated,Laughney_Massague_2020_GSM3516670,0
Ciliated,Laughney_Massague_2020_GSM3516672,4
Ciliated,Laughney_Massague_2020_GSM3516674,2
Ciliated,Maynard_Bivona_2020_LT_S66,7
Ciliated,UKIM-V-2_P4_tumor_primary,2
Ciliated,UKIM-V-2_P5_tumor_primary,9
Ciliated,UKIM-V-2_P6_tumor_primary,12
Ciliated,UKIM-V-2_P8_tumor_primary,1
Ciliated,UKIM-V-2_P9_tumor_primary,0
Ciliated,UKIM-V-2_P10_tumor_primary,40
Ciliated,UKIM-V-2_P13_tumor_primary,11
Ciliated,UKIM-V-2_P14_tumor_primary,25
Ciliated,UKIM-V-2_P16_tumor_primary,3
Ciliated,UKIM-V-2_P17_tumor_primary,7
Ciliated,UKIM-V_P1_tumor_primary,4
Ciliated,UKIM-V_P2_tumor_primary,11
Ciliated,UKIM-V_P3_tumor_primary,16
Ciliated,Zilionis_Klein_2019_p1t1,6
Ciliated,Zilionis_Klein_2019_p1t2,4
Ciliated,Zilionis_Klein_2019_p1t3,3
Ciliated,Zilionis_Klein_2019_p1t4,4
Ciliated,Zilionis_Klein_2019_p4t1,0
Ciliated,Zilionis_Klein_2019_p4t2,0
Ciliated,Zilionis_Klein_2019_p4t3,0
Ciliated,Zilionis_Klein_2019_p6t1,10
Ciliated,Zilionis_Klein_2019_p6t2,7
Club,Chen_Zhang_2020_NSCLC-1,0
Club,Chen_Zhang_2020_NSCLC-2,0
Club,Chen_Zhang_2020_NSCLC-3,1
Club,Chen_Zhang_2020_NSCLC-6,11
Club,Chen_Zhang_2020_NSCLC-7,1
Club,Chen_Zhang_2020_NSCLC-11,2
Club,Guo_Zhang_2018_P0616A_TTC,0
Club,Guo_Zhang_2018_P0616A_TTH,0
Club,Guo_Zhang_2018_P0616A_TTR,0
Club,Guo_Zhang_2018_P0616A_TTY,0
Club,Guo_Zhang_2018_P0616P_TTC,0
Club,Guo_Zhang_2018_P0616P_TTH,0
Club,Guo_Zhang_2018_P0706_TTC,0
Club,Guo_Zhang_2018_P0706_TTH,0
Club,Guo_Zhang_2018_P0706_TTR,0
Club,Guo_Zhang_2018_P0706_TTY,0
Club,Guo_Zhang_2018_P1010_TTC,0
Club,Guo_Zhang_2018_P1010_TTH,0
Club,Guo_Zhang_2018_P1010_TTR,0
Club,Guo_Zhang_2018_P1010_TTY,0
Club,Guo_Zhang_2018_P1118_TTC,0
Club,Guo_Zhang_2018_P1118_TTH,0
Club,Guo_Zhang_2018_P1120_TTC,0
Club,Guo_Zhang_2018_P1120_TTH,0
Club,Guo_Zhang_2018_P1120_TTR,0
Club,Guo_Zhang_2018_P1120_TTY,0
Club,Guo_Zhang_2018_P1202_TTC,0
Club,Guo_Zhang_2018_P1202_TTH,0
Club,Guo_Zhang_2018_P1202_TTR,0
Club,Guo_Zhang_2018_P1202_TTY,0
Club,Guo_Zhang_2018_P1208_TTC,0
Club,Guo_Zhang_2018_P1208_TTH,0
Club,Guo_Zhang_2018_P1219_TTC,0
Club,Guo_Zhang_2018_P1219_TTH,0
Club,Guo_Zhang_2018_P1219_TTY,0
Club,He_Fan_2021_LUAD1,4
Club,He_Fan_2021_LUAD2,3
Club,He_Fan_2021_LUAD3,62
Club,He_Fan_2021_LUAD4,13
Club,He_Fan_2021_LUAD5,6
Club,Kim_Lee_2020_LUNG_T06,3
Club,Kim_Lee_2020_LUNG_T08,0
Club,Kim_Lee_2020_LUNG_T09,1
Club,Kim_Lee_2020_LUNG_T18,3
Club,Kim_Lee_2020_LUNG_T19,3
Club,Kim_Lee_2020_LUNG_T20,0
Club,Kim_Lee_2020_LUNG_T25,0
Club,Kim_Lee_2020_LUNG_T30,5
Club,Kim_Lee_2020_LUNG_T34,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1C,0
Club,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Club,Lambrechts_Thienpont_2018_6149v1_BT2B,0
Club,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Club,Lambrechts_Thienpont_2018_6149v2_BT1295,0
Club,Lambrechts_Thienpont_2018_6149v2_BT1296,1
Club,Lambrechts_Thienpont_2018_6149v2_BT1297,0
Club,Lambrechts_Thienpont_2018_6149v2_BT1298,10
Club,Lambrechts_Thienpont_2018_6149v2_BT1299,47
Club,Lambrechts_Thienpont_2018_6149v2_BT1300,13
Club,Lambrechts_Thienpont_2018_6653_BT1375,11
Club,Lambrechts_Thienpont_2018_6653_BT1376,0
Club,Lambrechts_Thienpont_2018_6653_BT1377,0
Club,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,0
Club,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,0
Club,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,1
Club,Laughney_Massague_2020_GSM3516662,0
Club,Laughney_Massague_2020_GSM3516663,1
Club,Laughney_Massague_2020_GSM3516667,16
Club,Laughney_Massague_2020_GSM3516669,0
Club,Laughney_Massague_2020_GSM3516670,0
Club,Laughney_Massague_2020_GSM3516672,2
Club,Laughney_Massague_2020_GSM3516674,0
Club,Maynard_Bivona_2020_LT_S66,8
Club,UKIM-V-2_P4_tumor_primary,1
Club,UKIM-V-2_P5_tumor_primary,1
Club,UKIM-V-2_P6_tumor_primary,8
Club,UKIM-V-2_P8_tumor_primary,0
Club,UKIM-V-2_P9_tumor_primary,1
Club,UKIM-V-2_P10_tumor_primary,11
Club,UKIM-V-2_P13_tumor_primary,1
Club,UKIM-V-2_P14_tumor_primary,8
Club,UKIM-V-2_P16_tumor_primary,1
Club,UKIM-V-2_P17_tumor_primary,2
Club,UKIM-V_P1_tumor_primary,0
Club,UKIM-V_P2_tumor_primary,2
Club,UKIM-V_P3_tumor_primary,7
Club,Zilionis_Klein_2019_p1t1,1
Club,Zilionis_Klein_2019_p1t2,1
Club,Zilionis_Klein_2019_p1t3,1
Club,Zilionis_Klein_2019_p1t4,1
Club,Zilionis_Klein_2019_p4t1,0
Club,Zilionis_Klein_2019_p4t2,0
Club,Zilionis_Klein_2019_p4t3,0
Club,Zilionis_Klein_2019_p6t1,3
Club,Zilionis_Klein_2019_p6t2,2
DC mature,Chen_Zhang_2020_NSCLC-1,1
DC mature,Chen_Zhang_2020_NSCLC-2,4
DC mature,Chen_Zhang_2020_NSCLC-3,5
DC mature,Chen_Zhang_2020_NSCLC-6,9
DC mature,Chen_Zhang_2020_NSCLC-7,6
DC mature,Chen_Zhang_2020_NSCLC-11,7
DC mature,Guo_Zhang_2018_P0616A_TTC,0
DC mature,Guo_Zhang_2018_P0616A_TTH,0
DC mature,Guo_Zhang_2018_P0616A_TTR,0
DC mature,Guo_Zhang_2018_P0616A_TTY,0
DC mature,Guo_Zhang_2018_P0616P_TTC,0
DC mature,Guo_Zhang_2018_P0616P_TTH,0
DC mature,Guo_Zhang_2018_P0706_TTC,0
DC mature,Guo_Zhang_2018_P0706_TTH,0
DC mature,Guo_Zhang_2018_P0706_TTR,0
DC mature,Guo_Zhang_2018_P0706_TTY,0
DC mature,Guo_Zhang_2018_P1010_TTC,0
DC mature,Guo_Zhang_2018_P1010_TTH,0
DC mature,Guo_Zhang_2018_P1010_TTR,0
DC mature,Guo_Zhang_2018_P1010_TTY,0
DC mature,Guo_Zhang_2018_P1118_TTC,0
DC mature,Guo_Zhang_2018_P1118_TTH,0
DC mature,Guo_Zhang_2018_P1120_TTC,0
DC mature,Guo_Zhang_2018_P1120_TTH,0
DC mature,Guo_Zhang_2018_P1120_TTR,0
DC mature,Guo_Zhang_2018_P1120_TTY,0
DC mature,Guo_Zhang_2018_P1202_TTC,0
DC mature,Guo_Zhang_2018_P1202_TTH,0
DC mature,Guo_Zhang_2018_P1202_TTR,0
DC mature,Guo_Zhang_2018_P1202_TTY,0
DC mature,Guo_Zhang_2018_P1208_TTC,0
DC mature,Guo_Zhang_2018_P1208_TTH,0
DC mature,Guo_Zhang_2018_P1219_TTC,0
DC mature,Guo_Zhang_2018_P1219_TTH,0
DC mature,Guo_Zhang_2018_P1219_TTY,0
DC mature,He_Fan_2021_LUAD1,22
DC mature,He_Fan_2021_LUAD2,62
DC mature,He_Fan_2021_LUAD3,36
DC mature,He_Fan_2021_LUAD4,24
DC mature,He_Fan_2021_LUAD5,75
DC mature,Kim_Lee_2020_LUNG_T06,9
DC mature,Kim_Lee_2020_LUNG_T08,11
DC mature,Kim_Lee_2020_LUNG_T09,13
DC mature,Kim_Lee_2020_LUNG_T18,6
DC mature,Kim_Lee_2020_LUNG_T19,22
DC mature,Kim_Lee_2020_LUNG_T20,15
DC mature,Kim_Lee_2020_LUNG_T25,11
DC mature,Kim_Lee_2020_LUNG_T30,19
DC mature,Kim_Lee_2020_LUNG_T34,3
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1A,2
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1B,2
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1C,3
DC mature,Lambrechts_Thienpont_2018_6149v1_BT2A,1
DC mature,Lambrechts_Thienpont_2018_6149v1_BT2B,2
DC mature,Lambrechts_Thienpont_2018_6149v1_BT1249,0
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1295,2
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1296,2
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1297,1
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1298,0
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1299,2
DC mature,Lambrechts_Thienpont_2018_6149v2_BT1300,1
DC mature,Lambrechts_Thienpont_2018_6653_BT1375,0
DC mature,Lambrechts_Thienpont_2018_6653_BT1376,1
DC mature,Lambrechts_Thienpont_2018_6653_BT1377,1
DC mature,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,6
DC mature,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,8
DC mature,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,16
DC mature,Laughney_Massague_2020_GSM3516662,0
DC mature,Laughney_Massague_2020_GSM3516663,6
DC mature,Laughney_Massague_2020_GSM3516667,4
DC mature,Laughney_Massague_2020_GSM3516669,1
DC mature,Laughney_Massague_2020_GSM3516670,0
DC mature,Laughney_Massague_2020_GSM3516672,7
DC mature,Laughney_Massague_2020_GSM3516674,0
DC mature,Maynard_Bivona_2020_LT_S66,8
DC mature,UKIM-V-2_P4_tumor_primary,4
DC mature,UKIM-V-2_P5_tumor_primary,5
DC mature,UKIM-V-2_P6_tumor_primary,2
DC mature,UKIM-V-2_P8_tumor_primary,1
DC mature,UKIM-V-2_P9_tumor_primary,2
DC mature,UKIM-V-2_P10_tumor_primary,19
DC mature,UKIM-V-2_P13_tumor_primary,5
DC mature,UKIM-V-2_P14_tumor_primary,7
DC mature,UKIM-V-2_P16_tumor_primary,4
DC mature,UKIM-V-2_P17_tumor_primary,2
DC mature,UKIM-V_P1_tumor_primary,1
DC mature,UKIM-V_P2_tumor_primary,5
DC mature,UKIM-V_P3_tumor_primary,1
DC mature,Zilionis_Klein_2019_p1t1,5
DC mature,Zilionis_Klein_2019_p1t2,4
DC mature,Zilionis_Klein_2019_p1t3,2
DC mature,Zilionis_Klein_2019_p1t4,0
DC mature,Zilionis_Klein_2019_p4t1,1
DC mature,Zilionis_Klein_2019_p4t2,5
DC mature,Zilionis_Klein_2019_p4t3,2
DC mature,Zilionis_Klein_2019_p6t1,4
DC mature,Zilionis_Klein_2019_p6t2,2
Endothelial cell arterial,Chen_Zhang_2020_NSCLC-1,17
Endothelial cell arterial,Chen_Zhang_2020_NSCLC-2,1
Endothelial cell arterial,Chen_Zhang_2020_NSCLC-3,0
Endothelial cell arterial,Chen_Zhang_2020_NSCLC-6,4
Endothelial cell arterial,Chen_Zhang_2020_NSCLC-7,0
Endothelial cell arterial,Chen_Zhang_2020_NSCLC-11,0
Endothelial cell arterial,Guo_Zhang_2018_P0616A_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P0616A_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P0616A_TTR,0
Endothelial cell arterial,Guo_Zhang_2018_P0616A_TTY,0
Endothelial cell arterial,Guo_Zhang_2018_P0616P_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P0616P_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P0706_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P0706_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P0706_TTR,0
Endothelial cell arterial,Guo_Zhang_2018_P0706_TTY,0
Endothelial cell arterial,Guo_Zhang_2018_P1010_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P1010_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P1010_TTR,0
Endothelial cell arterial,Guo_Zhang_2018_P1010_TTY,0
Endothelial cell arterial,Guo_Zhang_2018_P1118_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P1118_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P1120_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P1120_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P1120_TTR,0
Endothelial cell arterial,Guo_Zhang_2018_P1120_TTY,0
Endothelial cell arterial,Guo_Zhang_2018_P1202_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P1202_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P1202_TTR,0
Endothelial cell arterial,Guo_Zhang_2018_P1202_TTY,0
Endothelial cell arterial,Guo_Zhang_2018_P1208_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P1208_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P1219_TTC,0
Endothelial cell arterial,Guo_Zhang_2018_P1219_TTH,0
Endothelial cell arterial,Guo_Zhang_2018_P1219_TTY,0
Endothelial cell arterial,He_Fan_2021_LUAD1,0
Endothelial cell arterial,He_Fan_2021_LUAD2,0
Endothelial cell arterial,He_Fan_2021_LUAD3,2
Endothelial cell arterial,He_Fan_2021_LUAD4,1
Endothelial cell arterial,He_Fan_2021_LUAD5,1
Endothelial cell arterial,Kim_Lee_2020_LUNG_T06,0
Endothelial cell arterial,Kim_Lee_2020_LUNG_T08,0
Endothelial cell arterial,Kim_Lee_2020_LUNG_T09,0
Endothelial cell arterial,Kim_Lee_2020_LUNG_T18,0
Endothelial cell arterial,Kim_Lee_2020_LUNG_T19,6
Endothelial cell arterial,Kim_Lee_2020_LUNG_T20,0
Endothelial cell arterial,Kim_Lee_2020_LUNG_T25,2
Endothelial cell arterial,Kim_Lee_2020_LUNG_T30,33
Endothelial cell arterial,Kim_Lee_2020_LUNG_T34,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT1C,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT2A,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT2B,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v2_BT1295,2
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v2_BT1296,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v2_BT1297,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v2_BT1298,0
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v2_BT1299,8
Endothelial cell arterial,Lambrechts_Thienpont_2018_6149v2_BT1300,7
Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_BT1375,0
Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_BT1376,1
Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_BT1377,2
Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,8
Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,5
Endothelial cell arterial,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,1
Endothelial cell arterial,Laughney_Massague_2020_GSM3516662,0
Endothelial cell arterial,Laughney_Massague_2020_GSM3516663,0
Endothelial cell arterial,Laughney_Massague_2020_GSM3516667,1
Endothelial cell arterial,Laughney_Massague_2020_GSM3516669,1
Endothelial cell arterial,Laughney_Massague_2020_GSM3516670,1
Endothelial cell arterial,Laughney_Massague_2020_GSM3516672,0
Endothelial cell arterial,Laughney_Massague_2020_GSM3516674,0
Endothelial cell arterial,Maynard_Bivona_2020_LT_S66,4
Endothelial cell arterial,UKIM-V-2_P4_tumor_primary,0
Endothelial cell arterial,UKIM-V-2_P5_tumor_primary,1
Endothelial cell arterial,UKIM-V-2_P6_tumor_primary,2
Endothelial cell arterial,UKIM-V-2_P8_tumor_primary,0
Endothelial cell arterial,UKIM-V-2_P9_tumor_primary,3
Endothelial cell arterial,UKIM-V-2_P10_tumor_primary,4
Endothelial cell arterial,UKIM-V-2_P13_tumor_primary,0
Endothelial cell arterial,UKIM-V-2_P14_tumor_primary,6
Endothelial cell arterial,UKIM-V-2_P16_tumor_primary,1
Endothelial cell arterial,UKIM-V-2_P17_tumor_primary,0
Endothelial cell arterial,UKIM-V_P1_tumor_primary,0
Endothelial cell arterial,UKIM-V_P2_tumor_primary,2
Endothelial cell arterial,UKIM-V_P3_tumor_primary,0
Endothelial cell arterial,Zilionis_Klein_2019_p1t1,4
Endothelial cell arterial,Zilionis_Klein_2019_p1t2,1
Endothelial cell arterial,Zilionis_Klein_2019_p1t3,0
Endothelial cell arterial,Zilionis_Klein_2019_p1t4,0
Endothelial cell arterial,Zilionis_Klein_2019_p4t1,0
Endothelial cell arterial,Zilionis_Klein_2019_p4t2,0
Endothelial cell arterial,Zilionis_Klein_2019_p4t3,0
Endothelial cell arterial,Zilionis_Klein_2019_p6t1,3
Endothelial cell arterial,Zilionis_Klein_2019_p6t2,1
Endothelial cell capillary,Chen_Zhang_2020_NSCLC-1,80
Endothelial cell capillary,Chen_Zhang_2020_NSCLC-2,1
Endothelial cell capillary,Chen_Zhang_2020_NSCLC-3,0
Endothelial cell capillary,Chen_Zhang_2020_NSCLC-6,63
Endothelial cell capillary,Chen_Zhang_2020_NSCLC-7,1
Endothelial cell capillary,Chen_Zhang_2020_NSCLC-11,1
Endothelial cell capillary,Guo_Zhang_2018_P0616A_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P0616A_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P0616A_TTR,0
Endothelial cell capillary,Guo_Zhang_2018_P0616A_TTY,0
Endothelial cell capillary,Guo_Zhang_2018_P0616P_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P0616P_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P0706_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P0706_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P0706_TTR,0
Endothelial cell capillary,Guo_Zhang_2018_P0706_TTY,0
Endothelial cell capillary,Guo_Zhang_2018_P1010_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P1010_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P1010_TTR,0
Endothelial cell capillary,Guo_Zhang_2018_P1010_TTY,0
Endothelial cell capillary,Guo_Zhang_2018_P1118_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P1118_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P1120_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P1120_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P1120_TTR,0
Endothelial cell capillary,Guo_Zhang_2018_P1120_TTY,0
Endothelial cell capillary,Guo_Zhang_2018_P1202_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P1202_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P1202_TTR,0
Endothelial cell capillary,Guo_Zhang_2018_P1202_TTY,0
Endothelial cell capillary,Guo_Zhang_2018_P1208_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P1208_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P1219_TTC,0
Endothelial cell capillary,Guo_Zhang_2018_P1219_TTH,0
Endothelial cell capillary,Guo_Zhang_2018_P1219_TTY,0
Endothelial cell capillary,He_Fan_2021_LUAD1,6
Endothelial cell capillary,He_Fan_2021_LUAD2,5
Endothelial cell capillary,He_Fan_2021_LUAD3,6
Endothelial cell capillary,He_Fan_2021_LUAD4,7
Endothelial cell capillary,He_Fan_2021_LUAD5,3
Endothelial cell capillary,Kim_Lee_2020_LUNG_T06,9
Endothelial cell capillary,Kim_Lee_2020_LUNG_T08,0
Endothelial cell capillary,Kim_Lee_2020_LUNG_T09,1
Endothelial cell capillary,Kim_Lee_2020_LUNG_T18,0
Endothelial cell capillary,Kim_Lee_2020_LUNG_T19,20
Endothelial cell capillary,Kim_Lee_2020_LUNG_T20,0
Endothelial cell capillary,Kim_Lee_2020_LUNG_T25,7
Endothelial cell capillary,Kim_Lee_2020_LUNG_T30,24
Endothelial cell capillary,Kim_Lee_2020_LUNG_T34,1
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1A,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1B,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1C,2
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT2A,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT2B,1
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v1_BT1249,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v2_BT1295,4
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v2_BT1296,1
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v2_BT1297,24
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v2_BT1298,1
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v2_BT1299,1
Endothelial cell capillary,Lambrechts_Thienpont_2018_6149v2_BT1300,8
Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_BT1375,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_BT1376,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_BT1377,0
Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_scrBT1425_hg19,13
Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_scrBT1426_hg19,22
Endothelial cell capillary,Lambrechts_Thienpont_2018_6653_scrBT1427_hg19,6
Endothelial cell capillary,Laughney_Massague_2020_GSM3516662,0
Endothelial cell capillary,Laughney_Massague_2020_GSM3516663,1
Endothelial cell capillary,Laughney_Massague_2020_GSM3516667,0
Endothelial cell capillary,Laughney_Massague_2020_GSM3516669,0
Endothelial cell capillary,Laughney_Massague_2020_GSM3516670,0
Endothelial cell capillary,Laughney_Massague_2020_GSM3516672,1
Endothelial cell capillary,Laughney_Massague_2020_GSM3516674,0
Endothelial cell capillary,Maynard_Bivona_2020_LT_S66,6
Endothelial cell capillary,UKIM-V-2_P4_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P5_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P6_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P8_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P9_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P10_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P13_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P14_tumor_primary,3
Endothelial cell capillary,UKIM-V-2_P16_tumor_primary,0
Endothelial cell capillary,UKIM-V-2_P17_tumor_primary,0
Endothelial cell capillary,UKIM-V_P1_tumor_primary,0
Endothelial cell capillary,UKIM-V_P2_tumor_primary,1
Endothelial cell capillary,UKIM-V_P3_tumor_primary,1
Endothelial cell capillary,Zilionis_Klein_2019_p1t1,1
Endothelial cell capillary,Zilionis_Klein_2019_p1t2,1
Endothelial cell capillary,Zilionis_Klein_2019_p1t3,3
Endothelial cell capillary,Zilionis_Klein_2019_p1t4,0
Endothelial cell capillary,Zilionis_Klein_2019_p4t1,0
Endothelial cell capillary,Zilionis_Klein_2019_p4t2,1
Endothelial cell capillary,Zilionis_Klein_2019_p4t3,0
Endothelial cell capillary,Zilionis_Klein_2019_p6t1,1
Endothelial cell capillary,Zilionis_Klein_2019_p6t2,2
Endothelial cell lymphatic,Chen_Zhang_2020_NSCLC-1,0
Endothelial cell lymphatic,Chen_Zhang_2020_NSCLC-2,6
Endothelial cell lymphatic,Chen_Zhang_2020_NSCLC-3,0
Endothelial cell lymphatic,Chen_Zhang_2020_NSCLC-6,7
Endothelial cell lymphatic,Chen_Zhang_2020_NSCLC-7,15
Endothelial cell lymphatic,Chen_Zhang_2020_NSCLC-11,4
Endothelial cell lymphatic,Guo_Zhang_2018_P0616A_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0616A_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0616A_TTR,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0616A_TTY,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0616P_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0616P_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0706_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0706_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0706_TTR,0
Endothelial cell lymphatic,Guo_Zhang_2018_P0706_TTY,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1010_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1010_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1010_TTR,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1010_TTY,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1118_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1118_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1120_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1120_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1120_TTR,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1120_TTY,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1202_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1202_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1202_TTR,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1202_TTY,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1208_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1208_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1219_TTC,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1219_TTH,0
Endothelial cell lymphatic,Guo_Zhang_2018_P1219_TTY,0
Endothelial cell lymphatic,He_Fan_2021_LUAD1,7
Endothelial cell lymphatic,He_Fan_2021_LUAD2,2
Endothelial cell lymphatic,He_Fan_2021_LUAD3,40
Endothelial cell lymphatic,He_Fan_2021_LUAD4,21
Endothelial cell lymphatic,He_Fan_2021_LUAD5,4
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T06,2
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T08,3
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T09,1
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T18,3
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T19,7
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T20,0
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T25,1
Endothelial cell lymphatic,Kim_Lee_2020_LUNG_T30,2
